distance;prr;successes;opportunities
50,000000;0,984181;88346;89766
100,000000;0,950950;93137;97941
150,000000;0,920434;84228;91509
200,000000;0,889929;81732;91841
250,000000;0,871758;80982;92895
300,000000;0,834037;71130;85284
350,000000;0,790245;70075;88675
400,000000;0,736051;67582;91817
450,000000;0,664434;59908;90164
500,000000;0,457668;39743;86838
550,000000;0,331169;28970;87478
600,000000;0,214748;18184;84676
650,000000;0,121937;10818;88718
700,000000;0,060315;5195;86131
750,000000;0,025666;2311;90041
800,000000;0,009942;992;99783
850,000000;0,003088;294;95222
900,000000;0,000829;80;96543
950,000000;0,000273;27;98980
1000,000000;0,000057;6;105367
1050,000000;0,000000;0;78
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
