distance;prr;successes;opportunities
50,000000;0,979887;83406;85118
100,000000;0,951991;81241;85338
150,000000;0,918741;91038;99090
200,000000;0,890997;85223;95649
250,000000;0,867791;76409;88050
300,000000;0,820613;79025;96300
350,000000;0,781049;77666;99438
400,000000;0,751347;69033;91879
450,000000;0,694544;65433;94210
500,000000;0,450822;41527;92114
550,000000;0,334607;29683;88710
600,000000;0,218801;19731;90178
650,000000;0,122269;11272;92190
700,000000;0,059413;5589;94070
750,000000;0,025693;2400;93410
800,000000;0,009050;852;94146
850,000000;0,003007;272;90452
900,000000;0,001158;101;87228
950,000000;0,000267;25;93471
1000,000000;0,000067;6;88914
1050,000000;0,000000;0;104
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
