distance;prr;successes;opportunities
50,000000;0,983247;171785;174712
100,000000;0,950013;175113;184327
150,000000;0,923962;163520;176977
200,000000;0,890439;163246;183332
250,000000;0,850256;157066;184728
300,000000;0,790585;139158;176019
350,000000;0,734328;127779;174008
400,000000;0,672287;122447;182135
450,000000;0,612442;110226;179978
500,000000;0,518682;93107;179507
550,000000;0,436963;80819;184956
600,000000;0,338993;62276;183709
650,000000;0,227851;42331;185784
700,000000;0,135811;25530;187982
750,000000;0,066760;12624;189096
800,000000;0,027726;5127;184914
850,000000;0,009539;1788;187442
900,000000;0,002996;553;184593
950,000000;0,000920;164;178182
1000,000000;0,000257;44;171122
1050,000000;0,000000;0;182
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
