distance;prr;successes;opportunities
50,000000;0,984061;71494;72652
100,000000;0,958946;66618;69470
150,000000;0,927339;67208;72474
200,000000;0,907680;66965;73776
250,000000;0,868410;68825;79254
300,000000;0,844409;73787;87383
350,000000;0,800453;57944;72389
400,000000;0,763198;56192;73627
450,000000;0,723813;53961;74551
500,000000;0,491821;37161;75558
550,000000;0,380283;27561;72475
600,000000;0,250718;18582;74115
650,000000;0,154300;10529;68237
700,000000;0,089105;7188;80669
750,000000;0,038633;2810;72736
800,000000;0,017535;1284;73227
850,000000;0,006088;438;71943
900,000000;0,001878;131;69741
950,000000;0,000573;43;75091
1000,000000;0,000209;16;76618
1050,000000;0,000000;0;79
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
